Stop Lat,Stop Lon,Category,Day,LRT Direction,Route Proper,Stop Desc,STOP ID,Stop Name Proper,Stop or Station or Rapid,Stop Type,Average Daily Alightings,Average Daily Boardings,Size
37.408258,-122.077942,Local,Saturday, ,40,Northbound,62004,Shoreline & Terra Bella,Bus Stop,Bus Stop,0.2,1.4,1.6
37.403079,-122.078,Local,Saturday, ,40,Northbound,62002,Shoreline & Stierlin,Bus Stop,Bus Stop,0.4,0.2,0.6
37.417419,-122.07792,Local,Saturday, ,40,Northbound,62007,Shoreline & Space Park,Bus Stop,Bus Stop,0.6,0.4,1
37.415982,-122.077925,Local,Saturday, ,40,Northbound,62006,Shoreline & Pear,Bus Stop,Bus Stop,4.6,8.6,13.2
37.362394,-122.126703,Local,Saturday, ,40,Northbound,65059,Foothill College,Bus Stop,Bus Stop,8.8,0,8.8
37.002428,-121.550687,Local,Saturday, ,84,Northbound,65373,Camino Arroyo & Gilroy Crossing,Bus Stop,Bus Stop,0,0.6,0.6
37.000066,-121.549029,Local,Saturday, ,84,Northbound,65372,Camino Arroyo & Holloway,Bus Stop,Bus Stop,0.2,2.2,2.4
37.000796,-121.56579,Local,Saturday, ,84,Northbound,63351,Monterey & 10th,Bus Stop,Bus Stop,5,3,8
37.021787,-121.578724,Local,Saturday, ,85,Northbound,64978,Church & Pierce,Bus Stop,Bus Stop,0,0,0
37.019599,-121.577106,Local,Saturday, ,85,Northbound,64977,Church & Welburn,Bus Stop,Bus Stop,0,0,0
37.297073,-121.897539,Local,Saturday, ,56,Northbound,64118,Newport & Pine,Bus Stop,Bus Stop,1,0.2,1.2
37.29417,-121.988977,Local,Saturday, ,56,Northbound,62234,Saratoga & Graves,Bus Stop,Bus Stop,1.4,3,4.4
37.292359,-121.991062,Local,Saturday, ,56,Northbound,62233,Saratoga & Campbell,Bus Stop,Bus Stop,13.2,13.2,26.4
37.311054,-121.884668,Local,Saturday, ,56,Northbound,60750,Tamien Station,Bus Stop,Bus Stop,50.4,0,50.4
37.278648,-121.835631,Local,Saturday, ,71,Northbound,61716,Monterey & Senter,Bus Stop,Bus Stop,8,14.4,22.4
37.428781,-121.906323,Local,Saturday, ,47,Northbound,61391,Main & Serra,Bus Stop,Bus Stop,1.8,4.2,6
37.404016,-121.980052,Local,Saturday, ,55,Northbound,61939,Old Ironsides & Tasman,Bus Stop,Bus Stop,0,17.2,17.2
37.411034,-121.946972,Local,Saturday, ,59,Northbound,61368,1st & Nicholson,Bus Stop,Bus Stop,0,0,0
37.422609,-121.964536,Local,Saturday, ,59,Northbound,62587,1st & Nortech,Bus Stop,Bus Stop,0,0,0
37.412889,-121.950001,Local,Saturday, ,59,Northbound,62584,1st & Rose Orchard,Bus Stop,Bus Stop,0,0,0
37.409647,-121.944924,Local,Saturday, ,59,Northbound,61367,1st & Tasman,Bus Stop,Bus Stop,0,0,0
37.424278,-121.968958,Local,Saturday, ,59,Northbound,62589,1st @ Alviso Park,Bus Stop,Bus Stop,0,0,0
37.415348,-121.954031,Local,Saturday, ,59,Northbound,65050,1st & Headquarters,Bus Stop,Bus Stop,0.2,1,1.2
37.416798,-121.956395,Local,Saturday, ,59,Northbound,62586,1st & Holger,Bus Stop,Bus Stop,1,0.4,1.4
37.491168,-121.930425,Express,Saturday, ,Express 181,Southbound,66035,Warm Springs & Mission Court,Bus Stop,Bus Stop,0.2,3.8,4
37.351479,-121.902224,Express,Saturday, ,Express 181,Southbound,60021,1st & Mission,Bus Stop,Bus Stop,22.8,1.8,24.6
37.338313,-121.890767,Express,Saturday, ,Express 181,Southbound,60615,2nd & Saint John,Bus Stop,Bus Stop,24,0,24
37.336788,-121.889631,Express,Saturday, ,Express 181,Southbound,65515,2nd & Santa Clara,Bus Stop,Bus Stop,79.6,2,81.6
37.259857,-121.901156,Frequent,Saturday, ,64B,Southbound,62973,Meridian & Hallbrook,Bus Stop,Bus Stop,0,0,0
37.276688,-121.909922,Frequent,Saturday, ,64B,Southbound,62966,Meridian & Harte,Bus Stop,Bus Stop,0,0,0
37.274134,-121.908178,Frequent,Saturday, ,64B,Southbound,62967,Meridian & Husted,Bus Stop,Bus Stop,0,0,0
37.28288,-121.91364,Frequent,Saturday, ,64B,Southbound,62964,Meridian & Maykirk,Bus Stop,Bus Stop,0,0,0
37.305965,-121.913768,Frequent,Saturday, ,64B,Southbound,60738,Meridian & Westwood,Bus Stop,Bus Stop,0,0,0
37.265147,-121.903329,Frequent,Saturday, ,64B,Southbound,62971,Meridian & Willowmont,Bus Stop,Bus Stop,0,0.2,0.2
37.329523,-121.911895,Frequent,Saturday, ,64B,Southbound,62952,Race & Yosemite,Bus Stop,Bus Stop,0,1.8,1.8
37.338751,-121.88395,Frequent,Saturday, ,64B,Southbound,63141,7th & Santa Clara,Bus Stop,Bus Stop,0,11.6,11.6
37.232405,-121.884206,Frequent,Saturday, ,64B,Southbound,62983,Meridian & Oakglen,Bus Stop,Bus Stop,0.2,0,0.2
37.235076,-121.886954,Frequent,Saturday, ,64B,Southbound,62982,Meridian & Torrington,Bus Stop,Bus Stop,0.2,0,0.2
37.286029,-121.913608,Frequent,Saturday, ,64B,Southbound,62963,Meridian & Dry Creek,Bus Stop,Bus Stop,0.2,0.2,0.4
37.307552,-121.913801,Frequent,Saturday, ,64B,Southbound,65695,Meridian & Curci,Bus Stop,Bus Stop,0.2,0.4,0.6
37.225612,-121.884994,Frequent,Saturday, ,64B,Southbound,62985,Meridian & Paso Los Cerritos,Bus Stop,Bus Stop,0.2,0.6,0.8
37.301043,-121.913723,Frequent,Saturday, ,64B,Southbound,62959,Meridian & Isabel,Bus Stop,Bus Stop,0.2,1.6,1.8
37.253513,-121.896974,Frequent,Saturday, ,64B,Southbound,62977,Meridian & Portobello,Bus Stop,Bus Stop,0.4,0,0.4
37.303527,-121.913732,Frequent,Saturday, ,64B,Southbound,62958,Meridian & Willow,Bus Stop,Bus Stop,0.4,6.2,6.6
37.238615,-121.88692,Frequent,Saturday, ,64B,Southbound,62981,Meridian & Oslo,Bus Stop,Bus Stop,0.6,0,0.6
37.290997,-121.913623,Frequent,Saturday, ,64B,Southbound,62962,Meridian & Mount Vernon,Bus Stop,Bus Stop,0.6,1,1.6
37.317347,-121.914168,Frequent,Saturday, ,64B,Southbound,62957,Meridian & Parkmoor,Bus Stop,Bus Stop,0.6,2.4,3
37.326287,-121.911668,Frequent,Saturday, ,64B,Southbound,62953,Race & Park,Bus Stop,Bus Stop,0.8,0,0.8
37.257319,-121.899832,Frequent,Saturday, ,64B,Southbound,62974,Meridian & Corte De Pons,Bus Stop,Bus Stop,0.8,0.2,1
37.310164,-121.913832,Frequent,Saturday, ,64B,Southbound,60737,Meridian & Fruitdale,Bus Stop,Bus Stop,0.8,0.8,1.6
37.297857,-121.913681,Frequent,Saturday, ,64B,Southbound,62960,Meridian & Blackford,Bus Stop,Bus Stop,1,0,1
37.229006,-121.88435,Frequent,Saturday, ,64B,Southbound,62984,Meridian & Redmond,Bus Stop,Bus Stop,1,0,1
37.262347,-121.902179,Frequent,Saturday, ,64B,Southbound,62972,Meridian & Jacob,Bus Stop,Bus Stop,1.2,0.2,1.4
37.28056,-121.912578,Frequent,Saturday, ,64B,Southbound,62965,Meridian & Curtner,Bus Stop,Bus Stop,1.4,4.4,5.8
37.322773,-121.911444,Frequent,Saturday, ,64B,Southbound,62954,Race & San Carlos,Bus Stop,Bus Stop,1.4,6,7.4
37.249154,-121.894788,Frequent,Saturday, ,64B,Southbound,62978,Meridian & Dentwood,Bus Stop,Bus Stop,1.6,0.2,1.8
37.268177,-121.904866,Frequent,Saturday, ,64B,Southbound,62969,Meridian & Hillsdale,Bus Stop,Bus Stop,2.2,1.4,3.6
37.293983,-121.913638,Frequent,Saturday, ,64B,Southbound,62961,Meridian & Hamilton,Bus Stop,Bus Stop,2.2,1.8,4
37.255009,-121.898145,Frequent,Saturday, ,64B,Southbound,62976,Meridian & Branham,Bus Stop,Bus Stop,2.8,1.2,4
37.256117,-121.899024,Frequent,Saturday, ,64B,Southbound,62975,Meridian & Corte De Callas,Bus Stop,Bus Stop,3.2,0.8,4
37.270027,-121.905651,Frequent,Saturday, ,64B,Southbound,62968,Meridian & Foxworthy,Bus Stop,Bus Stop,4.4,1.2,5.6
37.243218,-121.889862,Frequent,Saturday, ,64B,Southbound,62980,Meridian & Blossom Hill,Bus Stop,Bus Stop,4.8,0.4,5.2
37.244593,-121.891421,Frequent,Saturday, ,64B,Southbound,62979,Meridian & Princeton,Bus Stop,Bus Stop,7.2,0.8,8
37.220995,-121.861663,Frequent,Saturday, ,64B,Southbound,60120,Almaden & Camden,Bus Stop,Bus Stop,15.8,0,15.8
37.190618,-121.731526,Frequent,Saturday, ,68,Southbound,63428,Santa Teresa & Laguna,Bus Stop,Bus Stop,0,0,0
37.176271,-121.716714,Frequent,Saturday, ,68,Southbound,63431,Santa Teresa & Palm,Bus Stop,Bus Stop,0,0.2,0.2
37.172645,-121.712949,Frequent,Saturday, ,68,Southbound,63432,Hale & Kalana,Bus Stop,Bus Stop,0,1.2,1.2
37.077191,-121.605988,Frequent,Saturday, ,68,Southbound,63458,Monterey & Cox,Bus Stop,Bus Stop,0.2,0,0.2
37.050006,-121.590651,Frequent,Saturday, ,68,Southbound,63462,Monterey & Rucker,Bus Stop,Bus Stop,0.2,0.4,0.6
37.135287,-121.664559,Frequent,Saturday, ,68,Southbound,65429,Hale & Stoney Creek Way,Bus Stop,Bus Stop,0.2,1,1.2
37.153678,-121.686599,Frequent,Saturday, ,68,Southbound,63437,Hale & Willow Spring,Bus Stop,Bus Stop,0.4,0.4,0.8
37.185368,-121.725975,Frequent,Saturday, ,68,Southbound,63429,Santa Teresa & Richmond,Bus Stop,Bus Stop,0.4,1,1.4
37.102314,-121.626972,Frequent,Saturday, ,68,Southbound,63451,Monterey & West Middle,Bus Stop,Bus Stop,0.6,0,0.6
37.103657,-121.629098,Frequent,Saturday, ,68,Southbound,63450,Monterey & John Wilson Way,Bus Stop,Bus Stop,0.6,0.2,0.8
37.107455,-121.635062,Frequent,Saturday, ,68,Southbound,63448,Monterey & Watsonville,Bus Stop,Bus Stop,0.6,1.2,1.8
37.180608,-121.721069,Frequent,Saturday, ,68,Southbound,63430,Santa Teresa & Scheller,Bus Stop,Bus Stop,0.6,1.6,2.2
37.079671,-121.60744,Frequent,Saturday, ,68,Southbound,63457,Monterey & Cox,Bus Stop,Bus Stop,0.8,0.4,1.2
37.092802,-121.614993,Frequent,Saturday, ,68,Southbound,63454,Monterey & California,Bus Stop,Bus Stop,1,0.4,1.4
37.200578,-121.736082,Frequent,Saturday, ,68,Southbound,63427,Santa Teresa & Bailey,Bus Stop,Bus Stop,1,2.2,3.2
37.269918,-121.825678,Frequent,Saturday, ,68,Southbound,61785,Monterey & Valleyhaven,Bus Stop,Bus Stop,1.2,0.6,1.8
37.219174,-121.761655,Frequent,Saturday, ,68,Southbound,63426,Santa Teresa & Bayliss,Bus Stop,Bus Stop,1.2,0.6,1.8
37.142036,-121.668578,Frequent,Saturday, ,68,Southbound,63439,Hale & Via Loma,Bus Stop,Bus Stop,1.2,0.8,2
37.221698,-121.763159,Frequent,Saturday, ,68,Southbound,63425,Santa Teresa & Cheltenham,Bus Stop,Bus Stop,1.4,0.2,1.6
37.160917,-121.698311,Frequent,Saturday, ,68,Southbound,63435,Hale & Live Oak,Bus Stop,Bus Stop,1.4,0.4,1.8
37.157083,-121.692073,Frequent,Saturday, ,68,Southbound,63436,Hale & Madrone,Bus Stop,Bus Stop,1.4,0.4,1.8
37.034308,-121.582574,Frequent,Saturday, ,68,Southbound,63464,Monterey & Cohansey,Bus Stop,Bus Stop,1.6,0.4,2
37.168955,-121.709218,Frequent,Saturday, ,68,Southbound,63433,Hale & San Bruno,Bus Stop,Bus Stop,1.8,1.2,3
37.073876,-121.603963,Frequent,Saturday, ,68,Southbound,63459,Monterey & Highland,Bus Stop,Bus Stop,2,0,2
37.055737,-121.59364,Frequent,Saturday, ,68,Southbound,63461,Monterey & Fitzgerald,Bus Stop,Bus Stop,2,0.8,2.8
37.041531,-121.586311,Frequent,Saturday, ,68,Southbound,63463,Monterey & Buena Vista,Bus Stop,Bus Stop,2.4,0.4,2.8
37.098359,-121.620618,Frequent,Saturday, ,68,Southbound,63453,Monterey & Crowner,Bus Stop,Bus Stop,2.4,0.4,2.8
37.130688,-121.660489,Frequent,Saturday, ,68,Southbound,63442,Hale & Park Plaza,Bus Stop,Bus Stop,2.4,1,3.4
37.087939,-121.612197,Frequent,Saturday, ,68,Southbound,63455,Monterey & Roosevelt,Bus Stop,Bus Stop,2.6,1.2,3.8
37.318584,-121.876309,Frequent,Saturday, ,68,Southbound,63272,1st & Humboldt,Bus Stop,Bus Stop,2.6,2.4,5
37.331599,-121.885831,Frequent,Saturday, ,68,Southbound,63265,2nd & San Carlos,Bus Stop,Bus Stop,2.6,10.8,13.4
37.163941,-121.703238,Frequent,Saturday, ,68,Southbound,63434,Hale & Miramonte,Bus Stop,Bus Stop,2.8,9,11.8
37.028851,-121.579805,Frequent,Saturday, ,68,Southbound,60279,Monterey & Las Animas,Bus Stop,Bus Stop,3.2,2.6,5.8
37.264723,-121.817875,Frequent,Saturday, ,68,Southbound,63415,Monterey & Bougainvillea,Bus Stop,Bus Stop,3.4,0.4,3.8
37.284221,-121.841809,Frequent,Saturday, ,68,Southbound,63285,Monterey & Fehren,Bus Stop,Bus Stop,3.6,1,4.6
37.105332,-121.631826,Frequent,Saturday, ,68,Southbound,63449,Monterey & John Wilson Way,Bus Stop,Bus Stop,3.6,1,4.6
37.292032,-121.850061,Frequent,Saturday, ,68,Southbound,63282,Monterey & Montecito Vista,Bus Stop,Bus Stop,3.6,3.2,6.8
37.100338,-121.623791,Frequent,Saturday, ,68,Southbound,63452,Monterey & East Middle,Bus Stop,Bus Stop,4,0.2,4.2
37.239841,-121.803996,Frequent,Saturday, ,68,Southbound,65656,Cottle & Palmia,Bus Stop,Bus Stop,4,0.6,4.6
37.067922,-121.600343,Frequent,Saturday, ,68,Southbound,63460,Monterey & Church,Bus Stop,Bus Stop,4.2,1,5.2
37.328835,-121.883777,Frequent,Saturday, ,68,Southbound,63267,2nd & William,Bus Stop,Bus Stop,4.2,11,15.2
37.122195,-121.648378,Frequent,Saturday, ,68,Southbound,63444,Monterey & Spring,Bus Stop,Bus Stop,4.8,5.8,10.6
37.308617,-121.866377,Frequent,Saturday, ,68,Southbound,63277,Monterey & Stauffer,Bus Stop,Bus Stop,5,2.2,7.2
37.303006,-121.860816,Frequent,Saturday, ,68,Southbound,65649,Monterey & Curtner,Bus Stop,Bus Stop,5,9.2,14.2
37.266857,-121.821413,Frequent,Saturday, ,68,Southbound,63414,Monterey & Branham,Bus Stop,Bus Stop,5.6,3,8.6
37.024823,-121.577703,Frequent,Saturday, ,68,Southbound,63465,Monterey & Ronan,Bus Stop,Bus Stop,5.8,0.2,6
37.31723,-121.874962,Frequent,Saturday, ,68,Southbound,63273,1st & Floyd,Bus Stop,Bus Stop,5.8,1.2,7
37.132591,-121.66215,Frequent,Saturday, ,68,Southbound,63441,Hale & Wright,Bus Stop,Bus Stop,5.8,3.8,9.6
37.271636,-121.828125,Frequent,Saturday, ,68,Southbound,61784,Monterey & Skyway,Bus Stop,Bus Stop,6.2,4.4,10.6
37.33371,-121.887303,Frequent,Saturday, ,68,Southbound,60617,2nd & Paseo de San Antonio,Bus Stop,Bus Stop,6.4,70.4,76.8
37.127623,-121.65229,Frequent,Saturday, ,68,Southbound,60166,Monterey & 3rd,Bus Stop,Bus Stop,6.6,6.4,13
37.289812,-121.847773,Frequent,Saturday, ,68,Southbound,63283,Monterey & Lewis,Bus Stop,Bus Stop,6.8,7,13.8
37.294154,-121.852153,Frequent,Saturday, ,68,Southbound,63281,Monterey & Esfahan,Bus Stop,Bus Stop,7,6.4,13.4
37.138403,-121.666964,Frequent,Saturday, ,68,Southbound,63440,Hale & Llagas,Bus Stop,Bus Stop,7,10.6,17.6
37.247311,-121.80413,Frequent,Saturday, ,68,Southbound,61119,Cottle & Kaiser,Bus Stop,Bus Stop,7.2,3.2,10.4
37.311233,-121.868988,Frequent,Saturday, ,68,Southbound,63276,Monterey & Phelan,Bus Stop,Bus Stop,7.2,8.2,15.4
37.313105,-121.87085,Frequent,Saturday, ,68,Southbound,63275,Monterey & Bellevue,Bus Stop,Bus Stop,7.4,3.6,11
37.330297,-121.884862,Frequent,Saturday, ,68,Southbound,63266,2nd & San Salvador,Bus Stop,Bus Stop,7.4,10.4,17.8
37.01331,-121.571768,Frequent,Saturday, ,68,Southbound,63470,Monterey & 2nd,Bus Stop,Bus Stop,8,1.4,9.4
37.031292,-121.581088,Frequent,Saturday, ,68,Southbound,60278,Monterey & Farrell,Bus Stop,Bus Stop,8.2,5,13.2
37.245633,-121.804132,Frequent,Saturday, ,68,Southbound,61123,Cottle & Beswick,Bus Stop,Bus Stop,8.2,7.4,15.6
37.118186,-121.646098,Frequent,Saturday, ,68,Southbound,63445,Monterey & Cosmo,Bus Stop,Bus Stop,8.4,6.2,14.6
37.017218,-121.573841,Frequent,Saturday, ,68,Southbound,63468,Monterey & Howson,Bus Stop,Bus Stop,8.6,1.4,10
37.300228,-121.858046,Frequent,Saturday, ,68,Southbound,63280,Monterey & Old Tully,Bus Stop,Bus Stop,8.6,5.6,14.2
37.323818,-121.88147,Frequent,Saturday, ,68,Southbound,63268,1st & Virginia,Bus Stop,Bus Stop,8.8,9.4,18.2
37.021929,-121.576218,Frequent,Saturday, ,68,Southbound,63466,Monterey & Pierce,Bus Stop,Bus Stop,9,1.4,10.4
37.114516,-121.644028,Frequent,Saturday, ,68,Southbound,63446,Monterey & Edmundson,Bus Stop,Bus Stop,11.4,4.6,16
37.322392,-121.880095,Frequent,Saturday, ,68,Southbound,63269,1st & Oak,Bus Stop,Bus Stop,11.6,10,21.6
37.084627,-121.610305,Frequent,Saturday, ,68,Southbound,63456,Monterey & San Martin,Bus Stop,Bus Stop,12,10,22
37.306601,-121.86437,Frequent,Saturday, ,68,Southbound,63278,Monterey & Railroad Crossing,Bus Stop,Bus Stop,12.4,1.8,14.2
37.335619,-121.888754,Frequent,Saturday, ,68,Southbound,60616,2nd & Santa Clara,Bus Stop,Bus Stop,13.2,152.4,165.6
37.288008,-121.845911,Frequent,Saturday, ,68,Southbound,63284,Monterey & Southside,Bus Stop,Bus Stop,13.8,3.4,17.2
37.015134,-121.57273,Frequent,Saturday, ,68,Southbound,63469,Monterey & 1st,Bus Stop,Bus Stop,17.8,1.2,19
37.250912,-121.804193,Frequent,Saturday, ,68,Southbound,61118,Cottle & Poughkeepsie,Bus Stop,Bus Stop,18.2,9.2,27.4
37.110496,-121.640119,Frequent,Saturday, ,68,Southbound,63447,Monterey & Vineyard,Bus Stop,Bus Stop,19.6,18.8,38.4
37.124539,-121.649773,Frequent,Saturday, ,68,Southbound,63443,Monterey & Dunne,Bus Stop,Bus Stop,20.2,28.2,48.4
37.262311,-121.813851,Frequent,Saturday, ,68,Southbound,63416,Monterey & Edenview,Bus Stop,Bus Stop,20.6,7.6,28.2
37.280789,-121.838333,Frequent,Saturday, ,68,Southbound,63286,Monterey & Rancho,Bus Stop,Bus Stop,21.4,5.6,27
37.019126,-121.574769,Frequent,Saturday, ,68,Southbound,63467,Monterey & Welburn,Bus Stop,Bus Stop,23.4,2.2,25.6
37.316028,-121.873757,Frequent,Saturday, ,68,Southbound,63274,Monterey & Alma,Bus Stop,Bus Stop,26.6,25.4,52
37.0082,-121.569405,Frequent,Saturday, ,68,Southbound,65360,Monterey & 5th,Bus Stop,Bus Stop,29.4,2,31.4
37.277459,-121.834917,Frequent,Saturday, ,68,Southbound,61715,Monterey & Senter,Bus Stop,Bus Stop,30.4,63.4,93.8
37.320175,-121.877894,Frequent,Saturday, ,68,Southbound,63271,1st & Goodyear,Bus Stop,Bus Stop,37.6,64.8,102.4
37.25976,-121.809669,Frequent,Saturday, ,68,Southbound,63417,Monterey & Chynoweth,Bus Stop,Bus Stop,50.2,13.2,63.4
37.30457,-121.862393,Frequent,Saturday, ,68,Southbound,63279,Monterey & Curtner,Bus Stop,Bus Stop,63,44.4,107.4
37.269918,-121.825678,Frequent,Saturday, ,72,Southbound,61785,Monterey & Valleyhaven,Bus Stop,Bus Stop,0.2,0,0.2
37.341839,-121.893454,Frequent,Saturday, ,72,Southbound,60613,2nd & Bassett,Bus Stop,Bus Stop,0.4,6,6.4
37.338502,-121.89088,Frequent,Saturday, ,72,Southbound,65464,2nd & Saint John,Bus Stop,Bus Stop,0.6,23.8,24.4
37.298273,-121.818384,Frequent,Saturday, ,72,Southbound,63759,McLaughlin & Theoden,Bus Stop,Bus Stop,1.2,0.4,1.6
37.340702,-121.892545,Frequent,Saturday, ,72,Southbound,60614,2nd & Julian,Bus Stop,Bus Stop,1.2,2.6,3.8
37.282049,-121.823576,Frequent,Saturday, ,72,Southbound,63587,Senter & El Cajon,Bus Stop,Bus Stop,1.8,1.4,3.2
37.338751,-121.88395,Frequent,Saturday, ,72,Southbound,63141,7th & Santa Clara,Bus Stop,Bus Stop,1.8,12.6,14.4
37.294609,-121.815167,Frequent,Saturday, ,72,Southbound,63761,McLaughlin & Valdosta,Bus Stop,Bus Stop,2.4,0.6,3
37.271636,-121.828125,Frequent,Saturday, ,72,Southbound,61784,Monterey & Skyway,Bus Stop,Bus Stop,2.6,0,2.6
37.279617,-121.8235,Frequent,Saturday, ,72,Southbound,63588,Senter & Coyote,Bus Stop,Bus Stop,3.8,2.6,6.4
37.330338,-121.85146,Frequent,Saturday, ,72,Southbound,63745,McLaughlin & Winslow,Bus Stop,Bus Stop,3.8,4,7.8
37.338975,-121.859977,Frequent,Saturday, ,72,Southbound,65007,McLaughlin & Appian,Bus Stop,Bus Stop,3.8,7,10.8
37.316816,-121.838248,Frequent,Saturday, ,72,Southbound,63751,McLaughlin & Midpine,Bus Stop,Bus Stop,4,0.4,4.4
37.306388,-121.828156,Frequent,Saturday, ,72,Southbound,63755,McLaughlin & Umbarger,Bus Stop,Bus Stop,5.4,1.6,7
37.304613,-121.82644,Frequent,Saturday, ,72,Southbound,63756,McLaughlin & Sylvia,Bus Stop,Bus Stop,5.6,1,6.6
37.283677,-121.824415,Frequent,Saturday, ,72,Southbound,63586,Senter & Forestbrook,Bus Stop,Bus Stop,5.6,2.8,8.4
37.312417,-121.833977,Frequent,Saturday, ,72,Southbound,63753,McLaughlin & Candia,Bus Stop,Bus Stop,6.2,3.2,9.4
37.299949,-121.820646,Frequent,Saturday, ,72,Southbound,63758,McLaughlin & Capitol Expressway,Bus Stop,Bus Stop,6.8,3.4,10.2
37.296336,-121.816391,Frequent,Saturday, ,72,Southbound,63760,McLaughlin & Muriel,Bus Stop,Bus Stop,7,1.4,8.4
37.336788,-121.889631,Frequent,Saturday, ,72,Southbound,65515,2nd & Santa Clara,Bus Stop,Bus Stop,7,42.8,49.8
37.287474,-121.827721,Frequent,Saturday, ,72,Southbound,63585,Senter & Buckeye,Bus Stop,Bus Stop,7.8,2.2,10
37.327351,-121.848534,Frequent,Saturday, ,72,Southbound,63747,McLaughlin & Algiers,Bus Stop,Bus Stop,8.2,3.4,11.6
37.309467,-121.831128,Frequent,Saturday, ,72,Southbound,63754,McLaughlin & Mallott,Bus Stop,Bus Stop,8.4,2.6,11
37.335275,-121.856318,Frequent,Saturday, ,72,Southbound,63743,McLaughlin & Interstate 280,Bus Stop,Bus Stop,9.2,1.8,11
37.328539,-121.849699,Frequent,Saturday, ,72,Southbound,63746,McLaughlin & Carnelian,Bus Stop,Bus Stop,9.4,2,11.4
37.277459,-121.834917,Frequent,Saturday, ,72,Southbound,61715,Monterey & Senter,Bus Stop,Bus Stop,10,2.2,12.2
37.34069,-121.861648,Frequent,Saturday, ,72,Southbound,65006,McLaughlin & William,Bus Stop,Bus Stop,11.4,14.6,26
37.322156,-121.843465,Frequent,Saturday, ,72,Southbound,63749,McLaughlin & Glenfinnan,Bus Stop,Bus Stop,11.8,3,14.8
37.3249,-121.846142,Frequent,Saturday, ,72,Southbound,63748,McLaughlin & Phelan,Bus Stop,Bus Stop,16,3.4,19.4
37.30137,-121.822097,Frequent,Saturday, ,72,Southbound,63757,McLaughlin & Capitol,Bus Stop,Bus Stop,16.4,6.8,23.2
37.318018,-121.839421,Frequent,Saturday, ,72,Southbound,63750,McLaughlin & Summerside,Bus Stop,Bus Stop,22.4,4.6,27
37.31544,-121.836911,Frequent,Saturday, ,72,Southbound,63752,McLaughlin & Tully,Bus Stop,Bus Stop,26.8,14.6,41.4
37.3323,-121.853394,Frequent,Saturday, ,72,Southbound,63744,McLaughlin & Story,Bus Stop,Bus Stop,54.8,70.2,125
37.269918,-121.825678,Frequent,Saturday, ,73,Southbound,61785,Monterey & Valleyhaven,Bus Stop,Bus Stop,0,0,0
37.340702,-121.892545,Frequent,Saturday, ,73,Southbound,60614,2nd & Julian,Bus Stop,Bus Stop,0.2,3.4,3.6
37.341839,-121.893454,Frequent,Saturday, ,73,Southbound,60613,2nd & Bassett,Bus Stop,Bus Stop,0.4,11.2,11.6
37.338502,-121.89088,Frequent,Saturday, ,73,Southbound,65464,2nd & Saint John,Bus Stop,Bus Stop,1.6,18.8,20.4
37.338751,-121.88395,Frequent,Saturday, ,73,Southbound,63141,7th & Santa Clara,Bus Stop,Bus Stop,1.8,16.4,18.2
37.271636,-121.828125,Frequent,Saturday, ,73,Southbound,61784,Monterey & Skyway,Bus Stop,Bus Stop,2.2,0.2,2.4
37.337152,-121.878477,Frequent,Saturday, ,73,Southbound,63800,10th & San Antonio,Bus Stop,Bus Stop,3.8,8.8,12.6
37.305214,-121.845214,Frequent,Saturday, ,73,Southbound,63810,Senter & Baltic,Bus Stop,Bus Stop,4.6,1.8,6.4
37.296521,-121.836614,Frequent,Saturday, ,73,Southbound,63815,Senter & Independence,Bus Stop,Bus Stop,4.6,2.8,7.4
37.336788,-121.889631,Frequent,Saturday, ,73,Southbound,65515,2nd & Santa Clara,Bus Stop,Bus Stop,4.6,41.8,46.4
37.321352,-121.861742,Frequent,Saturday, ,73,Southbound,63804,Senter & Alma,Bus Stop,Bus Stop,5,1,6
37.312822,-121.853059,Frequent,Saturday, ,73,Southbound,63807,Senter & Wool Creek,Bus Stop,Bus Stop,5,1,6
37.282049,-121.823576,Frequent,Saturday, ,73,Southbound,63587,Senter & El Cajon,Bus Stop,Bus Stop,5.2,0.6,5.8
37.301486,-121.841632,Frequent,Saturday, ,73,Southbound,63812,Senter & Umbarger,Bus Stop,Bus Stop,5.8,1.8,7.6
37.326973,-121.870912,Frequent,Saturday, ,73,Southbound,63803,10th & Martha,Bus Stop,Bus Stop,6.8,1.4,8.2
37.303278,-121.84337,Frequent,Saturday, ,73,Southbound,63811,Senter & Feldspar,Bus Stop,Bus Stop,7.2,3,10.2
37.317965,-121.858485,Frequent,Saturday, ,73,Southbound,63805,Senter & Phelan,Bus Stop,Bus Stop,7.4,3,10.4
37.279617,-121.8235,Frequent,Saturday, ,73,Southbound,63588,Senter & Coyote,Bus Stop,Bus Stop,8.4,2,10.4
37.283677,-121.824415,Frequent,Saturday, ,73,Southbound,63586,Senter & Forestbrook,Bus Stop,Bus Stop,8.6,2.6,11.2
37.299931,-121.840114,Frequent,Saturday, ,73,Southbound,63813,Senter & Balfour,Bus Stop,Bus Stop,10.6,7.2,17.8
37.287474,-121.827721,Frequent,Saturday, ,73,Southbound,63585,Senter & Buckeye,Bus Stop,Bus Stop,11,2.2,13.2
37.334285,-121.876362,Frequent,Saturday, ,73,Southbound,63801,10th & San Salvador,Bus Stop,Bus Stop,11.2,11.6,22.8
